"record_id","headword","headword_raw","headword_normalized","homonym_number","classification","classification_family","translation_raw","sense_count","senses_json","example_count","examples_json","variant_count","variants_json","comments_raw","source_code","source_document","page_start","page_end","transcription_status","publication_status","validation_status"
"RD-001773","Osá","1Osá","osa","1","Vi","Vi","Escribir","1","[""Escribir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001774","Osá","2Osá","osa","2","Adj","Adj","Segundo","1","[""Segundo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001775","Osé","Osé","ose","","Vi","Vi","1. Escribir 2. Pintarse, marcar (con cal)","2","[""Escribir"",""Pintarse, marcar (con cal)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001776","Oserí","Oserí","oseri","","S","S","Papel, carta","1","[""Papel, carta""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001777","Osorí","Osorí","osori","","S","S","Tipo de quelite de agua","1","[""Tipo de quelite de agua""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001778","Otérami","Otérami","oterami","","S","S","Muela","1","[""Muela""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001779","Otobé","Otobé","otobe","","S","S","Canasta grande","1","[""Canasta grande""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001780","Otohuá","Otohuá","otohua","","S","S","Rama grande","1","[""Rama grande""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001781","Otohuata","Otohuata","otohuata","","Vi","Vi","Echar ramas grandes (árbol)","1","[""Echar ramas grandes (árbol)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001782","Otohué","Otohué","otohue","","Vi","Vi","Tener ramas grandes","1","[""Tener ramas grandes""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001783","Otohuéami","Otohuéami","otohueami","","S","S","Enramada","1","[""Enramada""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001784","Otoná","Otoná","otona","","Adj","Adj","Derecho","1","[""Derecho""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001785","Óyami","Óyami","oyami","","S","S","Curandero, médico","1","[""Curandero, médico""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001786","Oyera","Oyera","oyera","","Vt","Vt","1. Regañar 2. Dar consejos (como cuando hacen justicia)","2","[""Regañar"",""Dar consejos (como cuando hacen justicia)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001787","O’yó","1O’yó","o'yo","1","Vi","Vi","Vomitar, basquear","1","[""Vomitar, basquear""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001788","O’yó: pe o’yó","2O’yó: pe o’yó","o'yo: pe o'yo","2","","Sin clasificar","Poco a poco","1","[""Poco a poco""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001789","Oyóca, o’yócuhui","Oyóca, o’yócuhui","oyoca, o'yocuhui","","S","S","Pájaro carpintero","1","[""Pájaro carpintero""]","0","[]","1","[""o’yócuhui""]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001790","O’yona","O’yona","o'yona","","Vi","Vi","Tener ganas de vomitar","1","[""Tener ganas de vomitar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001791","Pa","1Pa","pa","1","Vt","Vt","Traer","1","[""Traer""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001792","Pa","2Pa","pa","2","Vt","Vt","Tirar","1","[""Tirar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001793","Paayé","Paayé","paaye","","Adv","Adv","Arriba","1","[""Arriba""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001794","Pabaca","Pabaca","pabaca","","Vt","Vt","Lavar (trastos u otras cosas)","1","[""Lavar (trastos u otras cosas)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001795","Pabera","Pabera","pabera","","Vt pl","Vt","Acarrear (en la espalda)","1","[""Acarrear (en la espalda)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001796","Paca","Paca","paca","","Vt","Vt","Colar (p. ej.: café, leche, agua)","1","[""Colar (p. ej.: café, leche, agua)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001797","Pachá","Pachá","pacha","","Adv","Adv","Adentro","1","[""Adentro""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001798","Pachana, pachámana","Pachana, pachámana","pachana, pachamana","","Adv","Adv","Dentro, por adentro","1","[""Dentro, por adentro""]","0","[]","1","[""pachámana""]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001799","Pachí","Pachí","pachi","","","Sin clasificar","1. s Elote, mazorca 2. vi Hay elotes","2","[""s Elote, mazorca"",""vi Hay elotes""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001800","Pachoca","Pachoca","pachoca","","Vt","Vt","Remendar","1","[""Remendar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001801","Pachú","Pachú","pachu","","Vi","Vi","Gotear","1","[""Gotear""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","68","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001802","Pagó","Pagó","pago","","Vt","Vt","1. Lavar 2. Bautizar","2","[""Lavar"",""Bautizar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","68","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001803","Pagóami","Pagóami","pagoami","","S","S","El que bautiza","1","[""El que bautiza""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001804","Pagónara","Pagónara","pagonara","","","Sin clasificar","El día anterior","1","[""El día anterior""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001805","Pagótami","Pagótami","pagotami","","S","S","Gente","1","[""Gente""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001806","Pagué","Pagué","pague","","Vt","Vt","Remojar","1","[""Remojar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001807","Pamótami ju","Pamótami ju","pamotami ju","","","Sin clasificar","Que tiene granos el atole","1","[""Que tiene granos el atole""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001808","Pánara","Pánara","panara","","Vi","Vi","Querer traer","1","[""Querer traer""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001809","Paní","Paní","pani","","Adv","Adv","Arriba (en la falda)","1","[""Arriba (en la falda)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001810","Panica, panigo","Panica, panigo","panica, panigo","","Vi","Vi","Lavarse las manos","1","[""Lavarse las manos""]","0","[]","1","[""panigo""]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001811","Panínomí","Panínomí","paninomi","","Adv","Adv","Por allí más arriba","1","[""Por allí más arriba""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001812","Pasá","Pasá","pasa","","Vt","Vt","Echar, tirar","1","[""Echar, tirar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001813","Pasó","Pasó","paso","","Vt","Vt","Remojar","1","[""Remojar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001814","Pasochi","Pasochi","pasochi","","S","S","Zorrillo","1","[""Zorrillo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001815","Pátami","Pátami","patami","","Pp","Pp","Echado","1","[""Echado""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001816","Payéhuachi","Payéhuachi","payehuachi","","S","S","Zanja (donde se junta agua de arriba), aguaje, ojo de agua","1","[""Zanja (donde se junta agua de arriba), aguaje, ojo de agua""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001817","Payochi","Payochi","payochi","","S","S","Zorrillo pinto","1","[""Zorrillo pinto""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001818","Pe","1Pe","pe","1","Adj","Adj","Poco","1","[""Poco""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001819","Pe","2Pe","pe","2","Vt","Vt","Extender (para dormir)","1","[""Extender (para dormir)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001820","Pe cúuchi mojuari","Pe cúuchi mojuari","pe cuuchi mojuari","","Vt","Vt","Hacerse pedazos","1","[""Hacerse pedazos""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001821","Pe micabé achá","Pe micabé achá","pe micabe acha","","Vt","Vt","Revisar","1","[""Revisar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001822","Pe risensi, pe risénsia","Pe risensi, pe risénsia","pe risensi, pe risensia","","","Sin clasificar","Por favor","1","[""Por favor""]","0","[]","1","[""pe risénsia""]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001823","Pe téeri","Pe téeri","pe teeri","","","Sin clasificar","1. Chaparro 2. Un rato","2","[""Chaparro"",""Un rato""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001824","Pe téeri ripí","Pe téeri ripí","pe teeri ripi","","","Sin clasificar","Demoran","1","[""Demoran""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001825","Pechi","Pechi","pechi","","S","S","Tendidos (para dormir)","1","[""Tendidos (para dormir)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001826","Péebi","Péebi","peebi","","Adj","Adj","Poquito","1","[""Poquito""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001827","Pehua","Pehua","pehua","","Vi","Vi","Fumar","1","[""Fumar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001828","Péhuari","Péhuari","pehuari","","S","S","Cigarro","1","[""Cigarro""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001829","Pénama","Pénama","penama","","Vi fut","Vi","Aprender","1","[""Aprender""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001830","Pera","Pera","pera","","","Sin clasificar","1. vt Poner (carona a la bestia) 2. s Carona","2","[""vt Poner (carona a la bestia)"",""s Carona""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001831","Perí","Perí","peri","","S","S","Petate","1","[""Petate""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001832","Pericó","Pericó","perico","","","Sin clasificar","Por favor","1","[""Por favor""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001833","Pibá","Pibá","piba","","Vi","Vi","Zambullirse","1","[""Zambullirse""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001834","Pibíhuari","Pibíhuari","pibihuari","","Vi pret","Vi","Formarse un remolino","1","[""Formarse un remolino""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001835","Pibíiri","Pibíiri","pibiiri","","S","S","Remolino","1","[""Remolino""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001836","Piché","Piché","piche","","Prep","Prep","Hasta","1","[""Hasta""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001837","Pichí","Pichí","pichi","","Vt","Vt","Barrer","1","[""Barrer""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001838","Pichira","Pichira","pichira","","S","S","Escoba","1","[""Escoba""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001839","Píchuri","Píchuri","pichuri","","S","S","Zorrillo (chico, pinto), gato de algalia","1","[""Zorrillo (chico, pinto), gato de algalia""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001840","Pihuácami","Pihuácami","pihuacami","","S","S","Fumador","1","[""Fumador""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001841","Píhui","Píhui","pihui","","Vt","Vt","Remoler","1","[""Remoler""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001842","Pioni","Pioni","pioni","","S esp","S","Peón","1","[""Peón""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001843","Pirapa","Pirapa","pirapa","","Vt","Vt","Quitar el aparejo","1","[""Quitar el aparejo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","69","69","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001844","Piré","Piré","pire","","Vi pl","Vi","Vivir, morar, habitar","1","[""Vivir, morar, habitar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001845","Piréami","Piréami","pireami","","S pl","S","Moradores, los que viven","1","[""Moradores, los que viven""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001846","Piri","Piri","piri","","","Sin clasificar","¿Qué?","1","[""¿Qué?""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001847","Pisachi","Pisachi","pisachi","","S","S","En la laja (en el cerro)","1","[""En la laja (en el cerro)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001848","Pochí","Pochí","pochi","","Vi","Vi","Brincar","1","[""Brincar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001849","Pohua","Pohua","pohua","","Vi","Vi","Pescar con anzuelo","1","[""Pescar con anzuelo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001850","Pora","Pora","pora","","Vt","Vt","Cubrir, tapar","1","[""Cubrir, tapar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001851","Porapa","Porapa","porapa","","Vt","Vt","Destapar","1","[""Destapar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001852","Posá","Posá","posa","","Vi pl","Vi","Llenarse (comiendo)","1","[""Llenarse (comiendo)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001853","Poyaca","Poyaca","poyaca","","Vi","Vi","Estar desabrido (como maíz podrido)","1","[""Estar desabrido (como maíz podrido)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001854","Pu","Pu","pu","","Vi","Vi","Ponerse una faja","1","[""Ponerse una faja""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001855","Pu’","Pu’","pu'","","S","S","Faisán","1","[""Faisán""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001856","Pucha","Pucha","pucha","","Vt","Vt","Soplar","1","[""Soplar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001857","Pugué","Pugué","pugue","","Vt pl","Vt","Tener, poseer (muchos animales)","1","[""Tener, poseer (muchos animales)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001858","Pugura","Pugura","pugura","","Adj pl","Adj","Posesor (de animales)","1","[""Posesor (de animales)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001859","Puma","Puma","puma","","Vi","Vi","Irse a ceñir","1","[""Irse a ceñir""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001860","Pura","Pura","pura","","S","S","Cinturón, faja","1","[""Cinturón, faja""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001861","Qué","Qué","que","","Vi","Vi","Fue, era, siendo","1","[""Fue, era, siendo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001862","Que","Que","que","","S","S","Hija grande (dice la madre)","1","[""Hija grande (dice la madre)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001863","Queba","Queba","queba","","Vi","Vi","Retumbar","1","[""Retumbar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001864","Quecha","Quecha","quecha","","Vt","Vt","Masticar","1","[""Masticar""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001865","Quemi","Quemi","quemi","","Pron","Pron","tuyo","1","[""tuyo""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001866","Queni","Queni","queni","","","Sin clasificar","1. pron pos Mío, mía 2. adj pos Mi, mis","2","[""pron pos Mío, mía"",""adj pos Mi, mis""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001867","Quepu","Quepu","quepu","","Pron","Pron","Su, sus (de él, de ella)","1","[""Su, sus (de él, de ella)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001868","Quere, queremá","Quere, queremá","quere, querema","","","Sin clasificar","1. adv Quizá, quizás, tal vez 2. conj O","2","[""adv Quizá, quizás, tal vez"",""conj O""]","0","[]","1","[""queremá""]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001869","Queta","Queta","queta","","Pron","Pron","Nuestro, nuestra","1","[""Nuestro, nuestra""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001870","Quétamo","Quétamo","quetamo","","Pron","Pron","Su, sus (de ustedes)","1","[""Su, sus (de ustedes)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001871","Quetasi","Quetasi","quetasi","","Adv","Adv","No","1","[""No""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001872","Quicháo","Quicháo","quichao","","Adj","Adj","Siete","1","[""Siete""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001873","Quicháosa macoy","Quicháosa macoy","quichaosa macoy","","Adj","Adj","Setenta","1","[""Setenta""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001874","Quichí","Quichí","quichi","","Vt","Vt","Aborrecer","1","[""Aborrecer""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001875","Quichica","Quichica","quichica","","Vt","Vt","Hacer cosquillas (a otro)","1","[""Hacer cosquillas (a otro)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001876","Qui’huí","Qui’huí","qui'hui","","Vt","Vt","Traer leña","1","[""Traer leña""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001877","Quimá","Quimá","quima","","","Sin clasificar","1. s Cobija 2. vi Taparse con una cobija","2","[""s Cobija"",""vi Taparse con una cobija""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001878","Químacoy","Químacoy","quimacoy","","Adj","Adj","Nueve","1","[""Nueve""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001879","Quimacoysa","Quimacoysa","quimacoysa","","Adj","Adj","Noveno","1","[""Noveno""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001880","Quimacoysa macoy","Quimacoysa macoy","quimacoysa macoy","","Adj","Adj","Noventa","1","[""Noventa""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001881","Quimé","Quimé","quime","","Vi","Vi","Tener cobija","1","[""Tener cobija""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001882","Quimira","Quimira","quimira","","S","S","Sábana (para arroparse)","1","[""Sábana (para arroparse)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
"RD-001883","Qui’mó","Qui’mó","qui'mo","","Vt","Vt","Morder (muchas veces)","1","[""Morder (muchas veces)""]","0","[]","0","[]","","SRC-02","DICCIONARIO raramuri.pdf","70","70","Transcrito","Autorizada para difusión","Pendiente de validación lingüística"
