record_id,headword,headword_raw,headword_normalized,homonym_number,classification,classification_family,translation_raw,senses,examples,variants,comments_raw,source_code,source_document,page_start,page_end,status
RD-001101,Iqué,Iqué,ique,,Vt,Vt,Ventilar,"[""Ventilar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001102,Iquí,1Iquí,iqui,1,Vi,Vi,"Acontecer, suceder","[""Acontecer, suceder""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001103,Iquí,2Iquí,iqui,2,Vt,Vt,1. Picar 2. Morder,"[""Picar"", ""Morder""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001104,Iquigá: que ‘ne iquigá,Iquigá: que ‘ne iquigá,iquiga: que 'ne iquiga,,,Sin clasificar,Desapareciéndose,"[""Desapareciéndose""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001105,Iquíi,Iquíi,iquii,,Vi,Vi,Saber (lo que pasó),"[""Saber (lo que pasó)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001106,Irá,Irá,ira,,S,S,Nopal,"[""Nopal""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001107,Irapa,Irapa,irapa,,Vt,Vt,"Abrir (puerta, caja)","[""Abrir (puerta, caja)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001108,Irápara,Irápara,irapara,,S,S,Llave,"[""Llave""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001109,Irápata,Irápata,irapata,,Vi,Vi,Abrirse,"[""Abrirse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001110,Irápatami,Irápatami,irapatami,,Pp,Pp,Abierto,"[""Abierto""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001111,Iré,Iré,ire,,Vi,Vi,"Estar bueno, servir","[""Estar bueno, servir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito
RD-001112,Ireta,Ireta,ireta,,Vi,Vi,Explicar bien,"[""Explicar bien""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001113,Irí,Irí,iri,,S,S,Cerco (de palos),"[""Cerco (de palos)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001114,Irura,Irura,irura,,Adv,Adv,Ciertamente,"[""Ciertamente""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001115,Isaba,Isaba,isaba,,Vi,Vi,Descansar,"[""Descansar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001116,Isábata,Isábata,isabata,,Vt,Vt,"Hacer, descansar","[""Hacer, descansar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001117,Isena,Isena,isena,,Adj pl,Adj,"Distintos, diferentes, extraños","[""Distintos, diferentes, extraños""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001118,Isí,Isí,isi,,Vi,Vi,Orinar,"[""Orinar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001119,Isini rahué,Isini rahué,isini rahue,,,Sin clasificar,Algunos días,"[""Algunos días""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001120,Isota,Isota,isota,,Vt,Vt,Mojar con orina,"[""Mojar con orina""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001121,Itiyeri,Itiyeri,itiyeri,,Vi pret pl,Vi,Jugar,"[""Jugar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001122,Iyé,Iyé,iye,,S,S,"Madre, mamá","[""Madre, mamá""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001123,Iyéami,Iyéami,iyeami,,Adv,Adv,Que tiene mamá,"[""Que tiene mamá""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001124,Iyéata,Iyéata,iyeata,,Vi,Vi,Estar abierto,"[""Estar abierto""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001125,"Iyena, yena","Iyena, yena","iyena, yena",,Vi sing,Vi,Andar,"[""Andar""]",[],"[""yena""]",,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001126,Iyénasí,Iyénasí,iyenasi,,,Sin clasificar,Hasta que,"[""Hasta que""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001127,Jaba,Jaba,jaba,,Vi pl,Vi,Pararse (varios),"[""Pararse (varios)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001128,Jabu,Jabu,jabu,,S esp,S,Caballo,"[""Caballo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001129,Jácami,Jácami,jacami,,Adj,Adj,Vivo,"[""Vivo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001130,Jahua,Jahua,jahua,,Vt pl,Vt,1. Parar 2. Nombrar como autoridades,"[""Parar"", ""Nombrar como autoridades""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001131,Jahuaba,Jahuaba,jahuaba,,Vi pl,Vi,Estar parados,"[""Estar parados""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001132,Jahui,Jahui,jahui,,Vi pl,Vi,Estar parados,"[""Estar parados""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001133,Jami,Jami,jami,,Adv,Adv,"Por aquí, por este lado","[""Por aquí, por este lado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001134,Janiri,Janiri,janiri,,Vi,Vi,Estar contento,"[""Estar contento""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001135,Japa,Japa,japa,,Imper,Imper,¡Oiga!,"[""¡Oiga!""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001136,Jaré,Jaré,jare,,Pron,Pron,"Algunos, unos","[""Algunos, unos""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001137,Jasa,Jasa,jasa,,Vi pl,Vi,1. Levantarse (de estar sentados) 2. Pararse (cesar),"[""Levantarse (de estar sentados)"", ""Pararse (cesar)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001138,Je’ná,Je’ná,je'na,,Pron dem,Pron,"Este, esta, esto","[""Este, esta, esto""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001139,Jena’í,Jena’í,jena'i,,Adv,Adv,Aquí,"[""Aquí""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001140,Jecouá,Jecouá,jecoua,,,Sin clasificar,Acá (en cierta parte),"[""Acá (en cierta parte)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001141,Jeré,Jeré,jere,,,Sin clasificar,Así es,"[""Así es""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001142,Jerigá,Jerigá,jeriga,,Adv,Adv,Así (de esta manera),"[""Así (de esta manera)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001143,Jeyiri,Jeyiri,jeyiri,,Adv,Adv,Esta clase,"[""Esta clase""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001144,Ji,Ji,ji,,Imper,Imper,¡Tómalo con la mano!,"[""¡Tómalo con la mano!""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001145,Jícuri,Jícuri,jicuri,,S,S,Peyote,"[""Peyote""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001146,Jiero,Jiero,jiero,,S esp,S,Fierro,"[""Fierro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001147,Jihuéami,Jihuéami,jihueami,,Adj,Adj,Fuerte,"[""Fuerte""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001148,Jihuera,Jihuera,jihuera,,,Sin clasificar,Tener fuerza,"[""Tener fuerza""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001149,Jihuérahua,Jihuérahua,jihuerahua,,S,S,Poder,"[""Poder""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001150,Jihuérami,Jihuérami,jihuerami,,Adj,Adj,"Vigoroso, firme","[""Vigoroso, firme""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001151,Jihuérata,Jihuérata,jihuerata,,Vt,Vt,"Hacer fuerte, fortalecer","[""Hacer fuerte, fortalecer""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001152,Jima,Jima,jima,,Vi pl,Vi,Subir,"[""Subir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001153,Jínohua,Jínohua,jinohua,,Vi,Vi,Tener hijos,"[""Tener hijos""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001154,Jipi,Jipi,jipi,,Adv,Adv,Ahora,"[""Ahora""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito
RD-001155,Jiti,Jiti,jiti,,Prep,Prep,1. Con 2. Por,"[""Con"", ""Por""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001156,Jiyá,Jiyá,jiya,,Vi,Vi,Apresurarse,"[""Apresurarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001157,Jiyata,Jiyata,jiyata,,Vt,Vt,Apresurar,"[""Apresurar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001158,Jiyahui,Jiyahui,jiyahui,,Vi,Vi,Tener prisa por irse,"[""Tener prisa por irse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001159,Jiyé,Jiyé,jiye,,Vt,Vt,Seguir las huellas,"[""Seguir las huellas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001160,Jiyero,Jiyero,jiyero,,S,S,Hierro,"[""Hierro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001161,Jiyeta,Jiyeta,jiyeta,,Vt,Vt,Seguir huelleando,"[""Seguir huelleando""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001162,Jo,1Jo,jo,1,Vi pl,Vi,Andar muchos,"[""Andar muchos""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001163,Jo,2Jo,jo,2,Vt,Vt,Hacer hoyo,"[""Hacer hoyo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001164,Jobátami,Jobátami,jobatami,,Adj pl,Adj,"Feroces, bravos","[""Feroces, bravos""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001165,Jócari,Jócari,jocari,,S,S,"Camaleón, lagarto cornudo","[""Camaleón, lagarto cornudo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001166,Jochi,Jochi,jochi,,S,S,Hoyo,"[""Hoyo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001167,Jóhua,Jóhua,johua,,Vt,Vt,"Apuntar, señalar","[""Apuntar, señalar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001168,Jonsa,Jonsa,jonsa,,Prep,Prep,"Desde, de","[""Desde, de""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001169,Jora,Jora,jora,,Vt,Vt,Escarbar (un hoyo),"[""Escarbar (un hoyo)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001170,"Ju, juco, jupá","Ju, juco, jupá","ju, juco, jupa",,Vi,Vi,"Ser, estar","[""Ser, estar""]",[],"[""juco"", ""jupá""]",,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001171,Jubá,1Jubá,juba,1,Adv,Adv,Atrás,"[""Atrás""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001172,Jubá,2Jubá,juba,2,Vi,Vi,Oler,"[""Oler""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001173,Jubá,3Jubá,juba,3,Vt,Vt,Jugar (tirando los palos),"[""Jugar (tirando los palos)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001174,Jubáami,Jubáami,jubaami,,Adv,Adv,"Al fin, finalmente, último","[""Al fin, finalmente, último""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001175,Jubahua,Jubahua,jubahua,,Vi,Vi,Atrasarse,"[""Atrasarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001176,Jubánara,Jubánara,jubanara,,Adj,Adj,Anterior,"[""Anterior""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001177,Jubé,1Jubé,jube,1,Vt,Vt,1. Entarimar 2. Hacer,"[""Entarimar"", ""Hacer""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001178,Jubé,2Jubé,jube,2,Vi pl,Vi,Tener esposas (varios hombres),"[""Tener esposas (varios hombres)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001179,Juberi,Juberi,juberi,,S,S,1. Mesa 2. Banca 3. Cama de tablas,"[""Mesa"", ""Banca"", ""Cama de tablas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001180,Jubétami,Jubétami,jubetami,,S,S,Piso de tablas,"[""Piso de tablas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001181,Jubí,Jubí,jubi,,S pl,S,Esposas,"[""Esposas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001182,Juca,Juca,juca,,Vi,Vi,Oler,"[""Oler""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001183,Juma,Juma,juma,,Vi pl,Vi,Correr,"[""Correr""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001184,Jumsa,Jumsa,jumsa,,Vi pl,Vi,Huir,"[""Huir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001185,Jumta,Jumta,jumta,,Vt,Vt,Echar a correr,"[""Echar a correr""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001186,Jurá,Jurá,jura,,Vt,Vt,"Enviar, mandar","[""Enviar, mandar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001187,Jurárami,Jurárami,jurarami,,Pp,Pp,Mandado,"[""Mandado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001188,Juri,Juri,juri,,Adv,Adv,"Sí, seguro","[""Sí, seguro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001189,La,1La,la,1,S,S,Sangre,"[""Sangre""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001190,La,2La,la,2,Vt,Vt,Hacer enramada,"[""Hacer enramada""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001191,Labá,Labá,laba,,S,S,"Hueja redonda (reg.), jícara","[""Hueja redonda (reg.), jícara""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001192,Lábara,Lábara,labara,,S,S,Vena,"[""Vena""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001193,Lábari,Lábari,labari,,,Sin clasificar,Nervio,"[""Nervio""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001194,Labata,Labata,labata,,Vi,Vi,Hacer huejas,"[""Hacer huejas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001195,Láchamuri,Láchamuri,lachamuri,,S,S,Ardilla amarillenta (se sube a los árboles),"[""Ardilla amarillenta (se sube a los árboles)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001196,Lamari,Lamari,lamari,,S,S,"Sangre cocida, tripas cocidas","[""Sangre cocida, tripas cocidas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001197,Lamú,Lamú,lamu,,Vi,Vi,Sentirse adolorido por un golpe,"[""Sentirse adolorido por un golpe""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito
RD-001198,Lánahua,Lánahua,lanahua,,Vt,Vt,Teñir de anarajnado,"[""Teñir de anarajnado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001199,Lánami,Lánami,lanami,,Adj,Adj,Anaranjado,"[""Anaranjado""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001200,Lasiba,Lasiba,lasiba,,Vi,Vi,Oxidarse,"[""Oxidarse""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001201,Látami,Látami,latami,,S,S,Enramada,"[""Enramada""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001202,Léami,Léami,leami,,Adj,Adj,Sangriento,"[""Sangriento""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001203,Lena,Lena,lena,,Vi,Vi,"Sangrar, desangrar","[""Sangrar, desangrar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001204,Limeta,Limeta,limeta,,S esp,S,Botella de vidrio,"[""Botella de vidrio""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001205,Loca,Loca,loca,,Vt,Vt,"Batir, mezclar (pinole en agua)","[""Batir, mezclar (pinole en agua)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001206,‘Loche,‘Loche,'loche,,,Sin clasificar,Tiene hambre,"[""Tiene hambre""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001207,Lochi,Lochi,lochi,,S,S,Hueja alargado especial para sacar agua,"[""Hueja alargado especial para sacar agua""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001208,"‘Lohua, ‘loché","‘Lohua, ‘loché","'lohua, 'loche",,Vi,Vi,Tener hambre,"[""Tener hambre""]",[],"[""‘loché""]",,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001209,Lohuá,Lohuá,lohua,,Vt,Vt,"Revolver, menear","[""Revolver, menear""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001210,‘Lóhuari,‘Lóhuari,'lohuari,,S,S,Hambre,"[""Hambre""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001211,Lohué,Lohué,lohue,,Vt,Vt,1. Abanicar 2. Dar vueltas al aire (con alguna cosa o con un mecate) 3. Tremolar,"[""Abanicar"", ""Dar vueltas al aire (con alguna cosa o con un mecate)"", ""Tremolar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001212,Lohuera,Lohuera,lohuera,,S,S,Abanico,"[""Abanico""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001213,Lohuí,Lohuí,lohui,,Vi,Vi,"Tener rabia, estar loco (que anda corriendo)","[""Tener rabia, estar loco (que anda corriendo)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001214,Lomírahua,Lomírahua,lomirahua,,S,S,Coyuntura,"[""Coyuntura""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001215,Lohuira,Lohuira,lohuira,,Vt,Vt,Pegar la rabia a otro,"[""Pegar la rabia a otro""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001216,Luhuá,Luhuá,luhua,,Vt,Vt,Gastar (ropa),"[""Gastar (ropa)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001217,Luhuí,Luhuí,luhui,,Vi,Vi,Gastarse (ropa),"[""Gastarse (ropa)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001218,"‘Ma, ‘má","‘Ma, ‘má","'ma, 'ma",,Vi sing,Vi,Correr,"[""Correr""]",[],"[""‘má""]",,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001219,Ma,Ma,ma,,Adv,Adv,Ya,"[""Ya""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001220,Ma’,Ma’,ma',,S,S,Caña de maíz,"[""Caña de maíz""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001221,Ma’agá,Ma’agá,ma'aga,,S,S,Cienpiés,"[""Cienpiés""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001222,Maba,Maba,maba,,Vt,Vt,Comer caña,"[""Comer caña""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001223,Mabá,Mabá,maba,,Imper,Imper,¡Vamos!,"[""¡Vamos!""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001224,Mabú,Mabú,mabu,,Vi,Vi,Arrancarse brincando,"[""Arrancarse brincando""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001225,Macahui,Macahui,macahui,,S,S,Paloma,"[""Paloma""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001226,Macarachi,Macarachi,macarachi,,S,S,Víbora chica con rayas blancas,"[""Víbora chica con rayas blancas""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001227,Macari,Macari,macari,,S,S,Cuarta (medida del dedo pulgar al meñique extendidos),"[""Cuarta (medida del dedo pulgar al meñique extendidos)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001228,Macó,Macó,maco,,Vt,Vt,Agarrar (entre las manos),"[""Agarrar (entre las manos)""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001229,Macoy,Macoy,macoy,,,Sin clasificar,Diez,"[""Diez""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001230,Macúsuhua,Macúsuhua,macusuhua,,S,S,Dedo,"[""Dedo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001231,Machá,Machá,macha,,S,S,Garrapata,"[""Garrapata""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001232,Machí,1Machí,machi,1,Vi,Vi,"1. Saber, conocer 2. Hay luz 3. Verse bien","[""Saber, conocer"", ""Hay luz"", ""Verse bien""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001233,"Machí, machíami","2Machí, machíami","machi, machiami",2,Adv,Adv,Afuera,"[""Afuera""]",[],"[""machíami""]",,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001234,Machibú,Machibú,machibu,,Vt,Vt,Sacar,"[""Sacar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001235,Machiná,1Machiná,machina,1,Adv,Adv,Afuera,"[""Afuera""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001236,Machiná,2Machiná,machina,2,Adv,Adv,Claramente,"[""Claramente""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito
RD-001237,Machina,Machina,machina,,Vi,Vi,Salir,"[""Salir""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001238,Machira,Machira,machira,,Vt,Vt,"Descubrir, mostrar","[""Descubrir, mostrar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001239,Machiri,Machiri,machiri,,S,S,Alacrán,"[""Alacrán""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001240,Machíriami,Machíriami,machiriami,,Adj,Adj,Que puede ver,"[""Que puede ver""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001241,Machírúami,Machírúami,machiruami,,Adj,Adj,Sabido,"[""Sabido""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001242,Machisátiré,Machisátiré,machisatire,,Vi,Vi,Como deben saber,"[""Como deben saber""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001243,Machisí,Machisí,machisi,,Imper pl,Imper,"¡Que sepan!, ¡que conozcan!","[""¡Que sepan!, ¡que conozcan!""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001244,‘Machó,‘Machó,'macho,,Vt,Vt,Agarrar,"[""Agarrar""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001245,‘Mahuá,‘Mahuá,'mahua,,Vi,Vi,Ir corriendo,"[""Ir corriendo""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001246,Mahué,Mahué,mahue,,Vi,Vi,"Voltear, revolver","[""Voltear, revolver""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001247,Mahuiyá,Mahuiyá,mahuiya,,S,S,"León, puma","[""León, puma""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001248,"Majá, majahuá","Majá, majahuá","maja, majahua",,Vi,Vi,Tener miedo,"[""Tener miedo""]",[],"[""majahuá""]",,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001249,Majáami,Majáami,majaami,,Adj,Adj,"Cobarde, miedoso, temeroso","[""Cobarde, miedoso, temeroso""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001250,Majahuihua,Majahuihua,majahuihua,,Vt,Vt,Temer,"[""Temer""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001251,"Majajara, majajárata","Majajara, majajárata","majajara, majajarata",,Vt,Vt,"Asustar, espantar","[""Asustar, espantar""]",[],"[""majajárata""]",,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
RD-001252,Majajáratami,Majajáratami,majajaratami,,Adj,Adj,Atónito,"[""Atónito""]",[],[],,SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito
