term_id,term_es,term_es_normalized,grammatical_label,equivalents_rrm,source_code,source_document,source_section,pdf_page,printed_page,extraction_status,validation_status,raw_entry
TERM-001150,luchar,luchar,vi,"1. nijirapa (sing.), najarapa (pl.) 2. taba",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,117,107,OCR estructurado,Pendiente de cotejo,"luchar vi 1. nijirapa (sing.), najarapa (pl.) 2. taba"
TERM-001151,luego,luego,adv,desde luego hue yáati hasta luego térico piché,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,117,107,OCR estructurado,Pendiente de cotejo,luego adv desde luego hue yáati hasta luego térico piché
TERM-001152,lugar,lugar,m,"micabéana (lejos) en lugar feo charicáachi este lugar jena'í cahuírari lugar donde hay hierba “basigó” basigochi lugar donde le alcanza sebárachi lugar donde ponen algo muchuhuárahuachi lugar donde vive gente rijóhuachi lugar cerca 1. narina (en el mismo nivel) 2. narírahui (en el mismo nivel, escondido)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,117,107,OCR estructurado,Pendiente de cotejo,"lugar m micabéana (lejos) en lugar feo charicáachi este lugar jena'í cahuírari lugar donde hay hierba “basigó” basigochi lugar donde le alcanza sebárachi lugar donde ponen algo muchuhuárahuachi lugar donde vive gente rijóhuachi lugar cerca 1. narina (en el mismo nivel) 2. narírahui (en el mismo nivel, escondido)"
TERM-001153,lumbre,lumbre,f,"na'í encender lumbre birichí (con pedernal) en la lumbre napichi, na'írari hace lumbre na'á prende lumbre rajigá",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,117,107,OCR estructurado,Pendiente de cotejo,"lumbre f na'í encender lumbre birichí (con pedernal) en la lumbre napichi, na'írari hace lumbre na'á prende lumbre rajigá"
TERM-001154,luna,luna,f,michá hay luna miché,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,117,107,OCR estructurado,Pendiente de cotejo,luna f michá hay luna miché
TERM-001155,luz,luz,f,hay luz machí Ll,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,117,107,OCR estructurado,Pendiente de cotejo,luz f hay luz machí Ll
TERM-001156,llaga,llaga,f,cha lleno de llagas chánami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llaga f cha lleno de llagas chánami
TERM-001157,llamar,llamar,vt,bayé 2. vt oyera (la atención cuando se está haciendo algo malo) 3. vr rihué está llamándole por nombre en su presencia rijiní,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llamar 1. vt bayé 2. vt oyera (la atención cuando se está haciendo algo malo) 3. vr rihué está llamándole por nombre en su presencia rijiní
TERM-001158,llano,llano,m,1. ipó 2. umirá (último llano para abajo) hay llano iporo,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llano m 1. ipó 2. umirá (último llano para abajo) hay llano iporo
TERM-001159,llave,llave,f,irápara,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llave f irápara
TERM-001160,llegar,llegar,vi,"1. nahuá (sing.), si (pl.) 2. seba (alcanzar, llega a ser) cuando llega el tiempo sébachi donde llega ca'yé (después de atravesar varios arroyos) llegamos siyete llegándose sisa llegaron siri llegó de repente que sayiná cu nahuari",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"llegar vi 1. nahuá (sing.), si (pl.) 2. seba (alcanzar, llega a ser) cuando llega el tiempo sébachi donde llega ca'yé (después de atravesar varios arroyos) llegamos siyete llegándose sisa llegaron siri llegó de repente que sayiná cu nahuari"
TERM-001161,llenar,llenar,vt,"bosahua (sing.), posahua (pl., persona) 2. ví buchihua (cosa) 3. vr bosá (sing.), posá (pl., persona) 4. vr buchí",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"llenar 1. vt bosahua (sing.), posahua (pl., persona) 2. ví buchihua (cosa) 3. vr bosá (sing.), posá (pl., persona) 4. vr buchí"
TERM-001162,lleno,lleno,adj,buchíami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,lleno adj buchíami
TERM-001163,llevar,llevar,vt,"1. apera (cosa en la espalda) 2. banira (jalando con mecate) 3. bayeba, to (guiar) 4. ca, cami (en la mano) 5. carú, caruta (un niño, en la espalda) 6. cotúura (donde hay pasto) 7. chi'rirú (en la punta de un palito) 8. matora (en los hombros) 9. meta (los animales) 10. murú, muruta (una carga en animales) 11. mututa (en los brazos) 12. racó (en un trapo) llevar preso burira leva por el agua u'lú lleva de compañero en un viaje yura",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"llevar vt 1. apera (cosa en la espalda) 2. banira (jalando con mecate) 3. bayeba, to (guiar) 4. ca, cami (en la mano) 5. carú, caruta (un niño, en la espalda) 6. cotúura (donde hay pasto) 7. chi'rirú (en la punta de un palito) 8. matora (en los hombros) 9. meta (los animales) 10. murú, muruta (una carga en animales) 11. mututa (en los brazos) 12. racó (en un trapo) llevar preso burira leva por el agua u'lú lleva de compañero en un viaje yura"
TERM-001164,llorar,llorar,vi,nará,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llorar vi nará
TERM-001165,llorón,lloron,m,naraquéami es llorón huiquechi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llorón m naraquéami es llorón huiquechi
TERM-001166,llover v,llover v,impers,ucú todavía llueve abijí ucú,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,llover v impers ucú todavía llueve abijí ucú
TERM-001167,Moviznar v,moviznar v,impers,romohua,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,Moviznar v impers romohua
TERM-001168,MHuvia,mhuvia,f,ucuí llega el tiempo de lluvias barasa tiempo de lluvias bará,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,MHuvia f ucuí llega el tiempo de lluvias barasa tiempo de lluvias bará
TERM-001169,macizo,macizo,adj,ihuérami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,macizo adj ihuérami
TERM-001170,macho,macho,adj,ohbuira,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,macho adj ohbuira
TERM-001171,machucar,machucar,vt,"rasana, miteba, rasá",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"machucar ví rasana, miteba, rasá"
TERM-001172,madera,madera,f,cu madera fofa seca cosari madera fofa mojada sótari,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,madera f cu madera fofa seca cosari madera fofa mojada sótari
TERM-001173,madrastra,madrastra,f,"miyérati, chocóbara",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"madrastra f miyérati, chocóbara"
TERM-001174,madre,madre,f,"iyé, huiyé",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"madre f iyé, huiyé"
TERM-001175,madrina,madrina,f,baquirini,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,madrina f baquirini
TERM-001176,madroño,madrono,m,urúbasi (árbol),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,madroño m urúbasi (árbol)
TERM-001177,madrugada,madrugada,f,bi'yá chi'rásiachi hoy temprano en la madrugada bi'yá rocogó,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,madrugada f bi'yá chi'rásiachi hoy temprano en la madrugada bi'yá rocogó
TERM-001178,madurar,madurar,vt,hua,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,madurar ví hua
TERM-001179,maduro,maduro,adj,huácami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,maduro adj huácami
TERM-001180,maestro,maestro,m,binériami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,maestro /m binériami
TERM-001181,maguey,maguey,m,'me flor de maguey barí sihuará quiote de maguey me barirá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,maguey m 'me flor de maguey barí sihuará quiote de maguey me barirá
TERM-001182,maíz,maiz,m,"1. sunú 2. sunú orirúami (desgranado) 3. sunú ichori (azul) 4, rosorí (tipo blando) entre las matas de maíz ichírari hay matas de maíz iché matas de maíz ichí maíz nacido para hacer tesgiiino tócuhui",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,118,108,OCR estructurado,Pendiente de cotejo,"maíz m 1. sunú 2. sunú orirúami (desgranado) 3. sunú ichori (azul) 4, rosorí (tipo blando) entre las matas de maíz ichírari hay matas de maíz iché matas de maíz ichí maíz nacido para hacer tesgiiino tócuhui"
TERM-001183,mal,mal,adv,"chati, chibi mal de salud nayú tiene mal olor chajubá",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"mal adv chati, chibi mal de salud nayú tiene mal olor chajubá"
TERM-001184,malacate,malacate,m,curi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,malacate m curi
TERM-001185,maldad,maldad,f,chati oráami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,maldad f chati oráami
TERM-001186,maldecir,maldecir,vt,sití ra'icha,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,maldecir vt sití ra'icha
TERM-001187,malgastar,malgastar,vt,ri'echa,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,malgastar ví ri'echa
TERM-001188,malhechor,malhechor,m,"chati oráami, sitira oráami",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"malhechor m chati oráami, sitira oráami"
TERM-001189,maltratar,maltratar,vt,sitira orá,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,maltratar vt sitira orá
TERM-001190,malvado,malvado,adj,aparúami 2. m sití oráami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,malvado 1. adj aparúami 2. m sití oráami
TERM-001191,mamá,mama,f,iyé la mamá de él binoy iyera que tiene mamá iyéami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mamá f iyé la mamá de él binoy iyera que tiene mamá iyéami
TERM-001192,mamador,mamador,m,chi'íami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mamador m chi'íami
TERM-001193,mamar,mamar,vt,chi'í le da de mamar chi'ira,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mamar vt chi'í le da de mamar chi'ira
TERM-001194,manantial,manantial,m,bajichi,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manantial m bajichi
TERM-001195,manar,manar,vi,mana agua ba'huí machina,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manar vi mana agua ba'huí machina
TERM-001196,mandamiento,mandamiento,m,nuraríhuami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mandamiento m nuraríhuami
TERM-001197,mandar,mandar,vt,"1. nuré, nurá (a otro) 2. jurá (mensajero) el que manda a otro nuráami manda un recado jura ruyénara mandado jurárami mandó júuri mandó llevar alguna cosa náari",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"mandar ví 1. nuré, nurá (a otro) 2. jurá (mensajero) el que manda a otro nuráami manda un recado jura ruyénara mandado jurárami mandó júuri mandó llevar alguna cosa náari"
TERM-001198,manear,manear,vt,"ronojípana, sutubí (a un animal)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"manear ví ronojípana, sutubí (a un animal)"
TERM-001199,manejar,manejar,vt,1. gará machí asée (caballo) 2. gará machí cu'lina (camión),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manejar vt 1. gará machí asée (caballo) 2. gará machí cu'lina (camión)
TERM-001200,manera,manera,f,de alguna manera chúbirigá de esa manera echirigá de esta manera jerigá de la misma manera achigórigá de ninguna manera que chirigá de otra manera si'huinárigá de qué manera ¿churigá?,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manera f de alguna manera chúbirigá de esa manera echirigá de esta manera jerigá de la misma manera achigórigá de ninguna manera que chirigá de otra manera si'huinárigá de qué manera ¿churigá?
TERM-001201,mango,mango,m,ripurá cusirá (de hacha) poner mango al hacha cusera,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mango m ripurá cusirá (de hacha) poner mango al hacha cusera
TERM-001202,mano,mano,f,sicá a mano sicá jiti en la mano sicachí mano derecha huatoná mano izquierda o'huiná,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mano f sicá a mano sicá jiti en la mano sicachí mano derecha huatoná mano izquierda o'huiná
TERM-001203,manojo,manojo,m,bureri,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manojo m bureri
TERM-001204,manso,manso,adj,"que chibisíami, gará binéami (un caballo)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"manso adj que chibisíami, gará binéami (un caballo)"
TERM-001205,manta,manta,f,chiní pieza de manta chiní burirúami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manta f chiní pieza de manta chiní burirúami
TERM-001206,manteca,manteca,f,hui'í que tiene mucha manteca hui'íami,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,manteca f hui'í que tiene mucha manteca hui'íami
TERM-001207,manzanilla,manzanilla,f,"cu'huíchara, huíchari, i'huíchari (planta) en la manzanilla i'buícharachi",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"manzanilla f cu'huíchara, huíchari, i'huíchari (planta) en la manzanilla i'buícharachi"
TERM-001208,mañana,manana,adv,ba'arí hasta mañana ba'arí piché mañana temprano ba'arí bi'yá por la mañana ba'arínara pasado mañana huanihuí,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mañana adv ba'arí hasta mañana ba'arí piché mañana temprano ba'arí bi'yá por la mañana ba'arínara pasado mañana huanihuí
TERM-001209,mapache,mapache,m,batú,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mapache m batú
TERM-001210,mar,mar,f,huarú ba'huechi orilla del mar huarú bahuechi suhué,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,mar f huarú ba'huechi orilla del mar huarú bahuechi suhué
TERM-001211,maravillar,maravillar,vr,"no se maravilla quetasi cha níraga 'nata, quetasi majaga 'nata",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"maravillar vr no se maravilla quetasi cha níraga 'nata, quetasi majaga 'nata"
TERM-001212,marcar,marcar,vt,osé (con cal),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,marcar ví osé (con cal)
TERM-001213,marchante,marchante,m,norahua,SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,marchante m norahua
TERM-001214,marchitar,marchitar,vt,"huarona, aró, huaró",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"marchitar 1. ví huarona, aró, huaró"
TERM-001215,marear,marear,vr,1. opesi 2. hue ricú (como borracho),SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,marear vr 1. opesi 2. hue ricú (como borracho)
TERM-001216,marido,marido,m,"cuná tiene marido cuné (sing.), ucuné (pl.)",SRC-01,"Diccionario tarahumara de Samachique, edición 1993",ESPAÑOL - TARAHUMARA,119,109,OCR estructurado,Pendiente de cotejo,"marido /m cuná tiene marido cuné (sing.), ucuné (pl.)"
